field,sub_field,year,month,paper_count
cs,cs.MA,2004,3,1
cs,cs.MA,2004,4,3
cs,cs.MA,2004,7,3
cs,cs.MA,2004,9,1
cs,cs.MA,2004,10,4
cs,cs.MA,2004,11,2
cs,cs.MA,2004,12,2
cs,cs.MA,2005,1,2
cs,cs.MA,2005,2,3
cs,cs.MA,2005,3,1
cs,cs.MA,2005,4,2
cs,cs.MA,2005,5,2
cs,cs.MA,2005,6,1
cs,cs.MA,2005,7,1
cs,cs.MA,2005,8,4
cs,cs.MA,2005,9,5
cs,cs.MA,2005,10,2
cs,cs.MA,2005,11,3
cs,cs.MA,2005,12,4
cs,cs.MA,2006,1,1
cs,cs.MA,2006,2,7
cs,cs.MA,2006,3,4
cs,cs.MA,2006,4,4
cs,cs.MA,2006,5,7
cs,cs.MA,2006,6,1
cs,cs.MA,2006,7,1
cs,cs.MA,2006,8,2
cs,cs.MA,2006,9,5
cs,cs.MA,2006,10,5
cs,cs.MA,2006,11,3
cs,cs.MA,2006,12,2
cs,cs.MA,2007,1,2
cs,cs.MA,2007,2,3
cs,cs.MA,2007,3,5
cs,cs.MA,2007,4,1
cs,cs.MA,2007,5,3
cs,cs.MA,2007,6,2
cs,cs.MA,2007,7,2
cs,cs.MA,2007,8,4
cs,cs.MA,2007,9,2
cs,cs.MA,2007,10,2
cs,cs.MA,2007,11,4
cs,cs.MA,2007,12,5
cs,cs.MA,2008,1,4
cs,cs.MA,2008,2,5
cs,cs.MA,2008,3,7
cs,cs.MA,2008,4,8
cs,cs.MA,2008,5,9
cs,cs.MA,2008,6,9
cs,cs.MA,2008,7,1
cs,cs.MA,2008,8,6
cs,cs.MA,2008,9,8
cs,cs.MA,2008,10,5
cs,cs.MA,2008,11,4
cs,cs.MA,2008,12,4
cs,cs.MA,2009,1,4
cs,cs.MA,2009,2,10
cs,cs.MA,2009,3,7
cs,cs.MA,2009,4,7
cs,cs.MA,2009,5,2
cs,cs.MA,2009,6,4
cs,cs.MA,2009,7,10
cs,cs.MA,2009,8,5
cs,cs.MA,2009,9,7
cs,cs.MA,2009,10,10
cs,cs.MA,2009,11,10
cs,cs.MA,2009,12,8
cs,cs.MA,2010,1,7
cs,cs.MA,2010,2,7
cs,cs.MA,2010,3,12
cs,cs.MA,2010,4,9
cs,cs.MA,2010,5,8
cs,cs.MA,2010,6,10
cs,cs.MA,2010,7,5
cs,cs.MA,2010,8,11
cs,cs.MA,2010,9,7
cs,cs.MA,2010,10,9
cs,cs.MA,2010,11,4
cs,cs.MA,2010,12,5
cs,cs.MA,2011,1,11
cs,cs.MA,2011,2,7
cs,cs.MA,2011,3,3
cs,cs.MA,2011,4,8
cs,cs.MA,2011,5,5
cs,cs.MA,2011,6,11
cs,cs.MA,2011,7,9
cs,cs.MA,2011,8,8
cs,cs.MA,2011,9,14
cs,cs.MA,2011,10,13
cs,cs.MA,2011,11,10
cs,cs.MA,2011,12,10
cs,cs.MA,2012,1,11
cs,cs.MA,2012,2,11
cs,cs.MA,2012,3,12
cs,cs.MA,2012,4,18
cs,cs.MA,2012,5,5
cs,cs.MA,2012,6,8
cs,cs.MA,2012,7,10
cs,cs.MA,2012,8,11
cs,cs.MA,2012,9,11
cs,cs.MA,2012,10,21
cs,cs.MA,2012,11,11
cs,cs.MA,2012,12,6
cs,cs.MA,2013,1,8
cs,cs.MA,2013,2,16
cs,cs.MA,2013,3,19
cs,cs.MA,2013,4,11
cs,cs.MA,2013,5,11
cs,cs.MA,2013,6,8
cs,cs.MA,2013,7,11
cs,cs.MA,2013,8,13
cs,cs.MA,2013,9,7
cs,cs.MA,2013,10,14
cs,cs.MA,2013,11,12
cs,cs.MA,2013,12,12
cs,cs.MA,2014,1,32
cs,cs.MA,2014,2,29
cs,cs.MA,2014,3,11
cs,cs.MA,2014,4,19
cs,cs.MA,2014,5,10
cs,cs.MA,2014,6,15
cs,cs.MA,2014,7,14
cs,cs.MA,2014,8,10
cs,cs.MA,2014,9,20
cs,cs.MA,2014,10,18
cs,cs.MA,2014,11,17
cs,cs.MA,2014,12,17
cs,cs.MA,2015,1,11
cs,cs.MA,2015,2,18
cs,cs.MA,2015,3,20
cs,cs.MA,2015,4,11
cs,cs.MA,2015,5,17
cs,cs.MA,2015,6,15
cs,cs.MA,2015,7,12
cs,cs.MA,2015,8,13
cs,cs.MA,2015,9,15
cs,cs.MA,2015,10,16
cs,cs.MA,2015,11,14
cs,cs.MA,2015,12,5
cs,cs.MA,2016,1,17
cs,cs.MA,2016,2,21
cs,cs.MA,2016,3,19
cs,cs.MA,2016,4,26
cs,cs.MA,2016,5,16
cs,cs.MA,2016,6,11
cs,cs.MA,2016,7,20
cs,cs.MA,2016,8,13
cs,cs.MA,2016,9,31
cs,cs.MA,2016,10,16
cs,cs.MA,2016,11,19
cs,cs.MA,2016,12,26
cs,cs.MA,2017,1,13
cs,cs.MA,2017,2,25
cs,cs.MA,2017,3,31
cs,cs.MA,2017,4,21
cs,cs.MA,2017,5,20
cs,cs.MA,2017,6,21
cs,cs.MA,2017,7,30
cs,cs.MA,2017,8,30
cs,cs.MA,2017,9,42
cs,cs.MA,2017,10,31
cs,cs.MA,2017,11,40
cs,cs.MA,2017,12,19
cs,cs.MA,2018,1,33
cs,cs.MA,2018,2,33
cs,cs.MA,2018,3,39
cs,cs.MA,2018,4,37
cs,cs.MA,2018,5,45
cs,cs.MA,2018,6,24
cs,cs.MA,2018,7,38
cs,cs.MA,2018,8,23
cs,cs.MA,2018,9,44
cs,cs.MA,2018,10,53
cs,cs.MA,2018,11,47
cs,cs.MA,2018,12,47
cs,cs.MA,2019,1,40
cs,cs.MA,2019,2,41
cs,cs.MA,2019,3,53
cs,cs.MA,2019,4,52
cs,cs.MA,2019,5,75
cs,cs.MA,2019,6,56
cs,cs.MA,2019,7,60
cs,cs.MA,2019,8,53
cs,cs.MA,2019,9,90
cs,cs.MA,2019,10,79
cs,cs.MA,2019,11,77
cs,cs.MA,2019,12,54
cs,cs.MA,2020,1,61
cs,cs.MA,2020,2,77
cs,cs.MA,2020,3,88
cs,cs.MA,2020,4,74
cs,cs.MA,2020,5,64
cs,cs.MA,2020,6,98
cs,cs.MA,2020,7,71
cs,cs.MA,2020,8,68
cs,cs.MA,2020,9,89
cs,cs.MA,2020,10,90
cs,cs.MA,2020,11,71
cs,cs.MA,2020,12,80
cs,cs.MA,2021,1,64
cs,cs.MA,2021,2,94
cs,cs.MA,2021,3,100
cs,cs.MA,2021,4,68
cs,cs.MA,2021,5,89
cs,cs.MA,2021,6,101
cs,cs.MA,2021,7,64
cs,cs.MA,2021,8,59
cs,cs.MA,2021,9,79
cs,cs.MA,2021,10,98
cs,cs.MA,2021,11,65
cs,cs.MA,2021,12,78
cs,cs.MA,2022,1,80
cs,cs.MA,2022,2,88
cs,cs.MA,2022,3,97
cs,cs.MA,2022,4,65
cs,cs.MA,2022,5,89
cs,cs.MA,2022,6,101
cs,cs.MA,2022,7,81
cs,cs.MA,2022,8,75
cs,cs.MA,2022,9,84
cs,cs.MA,2022,10,109
cs,cs.MA,2022,11,91
cs,cs.MA,2022,12,78
cs,cs.MA,2023,1,82
cs,cs.MA,2023,2,107
cs,cs.MA,2023,3,114
cs,cs.MA,2023,4,78
cs,cs.MA,2023,5,133
cs,cs.MA,2023,6,92
cs,cs.MA,2023,7,102
cs,cs.MA,2023,8,86
cs,cs.MA,2023,9,74
cs,cs.MA,2023,10,129
cs,cs.MA,2023,11,95
cs,cs.MA,2023,12,110
cs,cs.MA,2024,1,112
cs,cs.MA,2024,2,123
cs,cs.MA,2024,3,134
cs,cs.MA,2024,4,113
cs,cs.MA,2024,5,117
cs,cs.MA,2024,6,118
cs,cs.MA,2024,7,85
cs,cs.MA,2024,8,95
cs,cs.MA,2024,9,115
cs,cs.MA,2024,10,154
cs,cs.MA,2024,11,122
cs,cs.MA,2024,12,113
cs,cs.MA,2025,1,132
cs,cs.MA,2025,2,191
cs,cs.MA,2025,3,189
cs,cs.MA,2025,4,144
cs,cs.MA,2025,5,239
cs,cs.MA,2025,6,177
cs,cs.MA,2025,7,200
cs,cs.MA,2025,8,221
cs,cs.MA,2025,9,211
cs,cs.MA,2025,10,273
cs,cs.MA,2025,11,255
cs,cs.MA,2025,12,198
cs,cs.MA,2026,1,219
cs,cs.MA,2026,2,266
cs,cs.MA,2026,3,285
cs,cs.MA,2026,4,125
cs,cs.MM,1998,9,2
cs,cs.MM,2000,2,1
cs,cs.MM,2000,7,1
cs,cs.MM,2000,12,1
cs,cs.MM,2001,9,1
cs,cs.MM,2001,12,1
cs,cs.MM,2002,10,1
cs,cs.MM,2003,6,1
cs,cs.MM,2003,12,1
cs,cs.MM,2004,8,1
cs,cs.MM,2004,9,1
cs,cs.MM,2004,10,1
cs,cs.MM,2004,12,4
cs,cs.MM,2005,1,4
cs,cs.MM,2005,3,3
cs,cs.MM,2005,4,2
cs,cs.MM,2005,6,2
cs,cs.MM,2005,8,1
cs,cs.MM,2005,9,2
cs,cs.MM,2005,10,1
cs,cs.MM,2006,2,1
cs,cs.MM,2006,3,1
cs,cs.MM,2006,4,1
cs,cs.MM,2006,6,1
cs,cs.MM,2006,7,2
cs,cs.MM,2006,8,2
cs,cs.MM,2006,9,2
cs,cs.MM,2006,10,1
cs,cs.MM,2006,12,3
cs,cs.MM,2007,3,1
cs,cs.MM,2007,4,1
cs,cs.MM,2007,5,1
cs,cs.MM,2007,6,3
cs,cs.MM,2007,7,5
cs,cs.MM,2007,8,1
cs,cs.MM,2007,10,8
cs,cs.MM,2007,11,1
cs,cs.MM,2007,12,1
cs,cs.MM,2008,1,1
cs,cs.MM,2008,2,3
cs,cs.MM,2008,3,2
cs,cs.MM,2008,4,2
cs,cs.MM,2008,5,2
cs,cs.MM,2008,6,2
cs,cs.MM,2008,7,1
cs,cs.MM,2008,8,1
cs,cs.MM,2008,9,3
cs,cs.MM,2008,10,1
cs,cs.MM,2008,11,10
cs,cs.MM,2008,12,8
cs,cs.MM,2009,1,1
cs,cs.MM,2009,2,7
cs,cs.MM,2009,3,7
cs,cs.MM,2009,4,4
cs,cs.MM,2009,5,6
cs,cs.MM,2009,6,7
cs,cs.MM,2009,8,4
cs,cs.MM,2009,9,4
cs,cs.MM,2009,10,5
cs,cs.MM,2009,11,3
cs,cs.MM,2009,12,7
cs,cs.MM,2010,1,13
cs,cs.MM,2010,2,14
cs,cs.MM,2010,3,9
cs,cs.MM,2010,4,22
cs,cs.MM,2010,5,9
cs,cs.MM,2010,6,1
cs,cs.MM,2010,7,3
cs,cs.MM,2010,8,5
cs,cs.MM,2010,9,7
cs,cs.MM,2010,10,5
cs,cs.MM,2010,11,3
cs,cs.MM,2010,12,9
cs,cs.MM,2011,1,7
cs,cs.MM,2011,2,7
cs,cs.MM,2011,3,8
cs,cs.MM,2011,4,6
cs,cs.MM,2011,5,14
cs,cs.MM,2011,6,6
cs,cs.MM,2011,7,10
cs,cs.MM,2011,8,5
cs,cs.MM,2011,9,10
cs,cs.MM,2011,10,4
cs,cs.MM,2011,11,15
cs,cs.MM,2011,12,11
cs,cs.MM,2012,1,7
cs,cs.MM,2012,2,7
cs,cs.MM,2012,3,10
cs,cs.MM,2012,4,9
cs,cs.MM,2012,5,8
cs,cs.MM,2012,6,14
cs,cs.MM,2012,7,5
cs,cs.MM,2012,8,10
cs,cs.MM,2012,9,12
cs,cs.MM,2012,10,13
cs,cs.MM,2012,11,15
cs,cs.MM,2012,12,12
cs,cs.MM,2013,1,10
cs,cs.MM,2013,2,8
cs,cs.MM,2013,3,8
cs,cs.MM,2013,4,17
cs,cs.MM,2013,5,14
cs,cs.MM,2013,6,7
cs,cs.MM,2013,7,12
cs,cs.MM,2013,8,18
cs,cs.MM,2013,9,10
cs,cs.MM,2013,10,9
cs,cs.MM,2013,11,10
cs,cs.MM,2013,12,13
cs,cs.MM,2014,1,12
cs,cs.MM,2014,2,9
cs,cs.MM,2014,3,11
cs,cs.MM,2014,4,14
cs,cs.MM,2014,5,18
cs,cs.MM,2014,6,13
cs,cs.MM,2014,7,15
cs,cs.MM,2014,8,11
cs,cs.MM,2014,9,10
cs,cs.MM,2014,10,13
cs,cs.MM,2014,11,12
cs,cs.MM,2014,12,12
cs,cs.MM,2015,1,22
cs,cs.MM,2015,2,34
cs,cs.MM,2015,3,18
cs,cs.MM,2015,4,14
cs,cs.MM,2015,5,16
cs,cs.MM,2015,6,17
cs,cs.MM,2015,7,9
cs,cs.MM,2015,8,12
cs,cs.MM,2015,9,17
cs,cs.MM,2015,10,18
cs,cs.MM,2015,11,17
cs,cs.MM,2015,12,5
cs,cs.MM,2016,1,20
cs,cs.MM,2016,2,21
cs,cs.MM,2016,3,12
cs,cs.MM,2016,4,32
cs,cs.MM,2016,5,29
cs,cs.MM,2016,6,28
cs,cs.MM,2016,7,27
cs,cs.MM,2016,8,24
cs,cs.MM,2016,9,22
cs,cs.MM,2016,10,15
cs,cs.MM,2016,11,15
cs,cs.MM,2016,12,16
cs,cs.MM,2017,1,15
cs,cs.MM,2017,2,22
cs,cs.MM,2017,3,33
cs,cs.MM,2017,4,29
cs,cs.MM,2017,5,29
cs,cs.MM,2017,6,37
cs,cs.MM,2017,7,28
cs,cs.MM,2017,8,34
cs,cs.MM,2017,9,28
cs,cs.MM,2017,10,17
cs,cs.MM,2017,11,35
cs,cs.MM,2017,12,23
cs,cs.MM,2018,1,19
cs,cs.MM,2018,2,20
cs,cs.MM,2018,3,38
cs,cs.MM,2018,4,42
cs,cs.MM,2018,5,31
cs,cs.MM,2018,6,29
cs,cs.MM,2018,7,34
cs,cs.MM,2018,8,32
cs,cs.MM,2018,9,33
cs,cs.MM,2018,10,31
cs,cs.MM,2018,11,39
cs,cs.MM,2018,12,29
cs,cs.MM,2019,1,33
cs,cs.MM,2019,2,29
cs,cs.MM,2019,3,28
cs,cs.MM,2019,4,42
cs,cs.MM,2019,5,51
cs,cs.MM,2019,6,35
cs,cs.MM,2019,7,54
cs,cs.MM,2019,8,59
cs,cs.MM,2019,9,47
cs,cs.MM,2019,10,46
cs,cs.MM,2019,11,53
cs,cs.MM,2019,12,38
cs,cs.MM,2020,1,34
cs,cs.MM,2020,2,40
cs,cs.MM,2020,3,46
cs,cs.MM,2020,4,60
cs,cs.MM,2020,5,57
cs,cs.MM,2020,6,47
cs,cs.MM,2020,7,57
cs,cs.MM,2020,8,64
cs,cs.MM,2020,9,61
cs,cs.MM,2020,10,79
cs,cs.MM,2020,11,48
cs,cs.MM,2020,12,47
cs,cs.MM,2021,1,61
cs,cs.MM,2021,2,46
cs,cs.MM,2021,3,54
cs,cs.MM,2021,4,80
cs,cs.MM,2021,5,54
cs,cs.MM,2021,6,59
cs,cs.MM,2021,7,65
cs,cs.MM,2021,8,72
cs,cs.MM,2021,9,55
cs,cs.MM,2021,10,68
cs,cs.MM,2021,11,40
cs,cs.MM,2021,12,67
cs,cs.MM,2022,1,68
cs,cs.MM,2022,2,45
cs,cs.MM,2022,3,88
cs,cs.MM,2022,4,64
cs,cs.MM,2022,5,67
cs,cs.MM,2022,6,71
cs,cs.MM,2022,7,109
cs,cs.MM,2022,8,83
cs,cs.MM,2022,9,74
cs,cs.MM,2022,10,99
cs,cs.MM,2022,11,90
cs,cs.MM,2022,12,68
cs,cs.MM,2023,1,52
cs,cs.MM,2023,2,73
cs,cs.MM,2023,3,107
cs,cs.MM,2023,4,82
cs,cs.MM,2023,5,149
cs,cs.MM,2023,6,79
cs,cs.MM,2023,7,78
cs,cs.MM,2023,8,133
cs,cs.MM,2023,9,124
cs,cs.MM,2023,10,109
cs,cs.MM,2023,11,104
cs,cs.MM,2023,12,95
cs,cs.MM,2024,1,85
cs,cs.MM,2024,2,86
cs,cs.MM,2024,3,119
cs,cs.MM,2024,4,123
cs,cs.MM,2024,5,104
cs,cs.MM,2024,6,119
cs,cs.MM,2024,7,148
cs,cs.MM,2024,8,122
cs,cs.MM,2024,9,148
cs,cs.MM,2024,10,136
cs,cs.MM,2024,11,101
cs,cs.MM,2024,12,163
cs,cs.MM,2025,1,69
cs,cs.MM,2025,2,88
cs,cs.MM,2025,3,138
cs,cs.MM,2025,4,144
cs,cs.MM,2025,5,153
cs,cs.MM,2025,6,140
cs,cs.MM,2025,7,145
cs,cs.MM,2025,8,162
cs,cs.MM,2025,9,162
cs,cs.MM,2025,10,133
cs,cs.MM,2025,11,125
cs,cs.MM,2025,12,102
cs,cs.MM,2026,1,120
cs,cs.MM,2026,2,94
cs,cs.MM,2026,3,134
cs,cs.MM,2026,4,58
cs,cs.MS,1998,9,2
cs,cs.MS,1999,1,1
cs,cs.MS,1999,3,1
cs,cs.MS,1999,5,1
cs,cs.MS,1999,12,1
cs,cs.MS,2000,1,1
cs,cs.MS,2000,4,2
cs,cs.MS,2001,1,2
cs,cs.MS,2001,2,1
cs,cs.MS,2001,5,1
cs,cs.MS,2001,6,1
cs,cs.MS,2001,7,2
cs,cs.MS,2002,1,1
cs,cs.MS,2002,8,1
cs,cs.MS,2003,2,1
cs,cs.MS,2003,3,2
cs,cs.MS,2003,5,1
cs,cs.MS,2003,6,1
cs,cs.MS,2003,7,2
cs,cs.MS,2003,10,3
cs,cs.MS,2004,1,2
cs,cs.MS,2004,6,2
cs,cs.MS,2004,7,2
cs,cs.MS,2004,8,1
cs,cs.MS,2004,9,1
cs,cs.MS,2004,10,1
cs,cs.MS,2004,11,1
cs,cs.MS,2005,3,1
cs,cs.MS,2005,4,1
cs,cs.MS,2005,5,1
cs,cs.MS,2005,9,1
cs,cs.MS,2005,10,2
cs,cs.MS,2005,12,3
cs,cs.MS,2006,2,1
cs,cs.MS,2006,3,4
cs,cs.MS,2006,4,5
cs,cs.MS,2006,5,4
cs,cs.MS,2006,6,2
cs,cs.MS,2006,7,1
cs,cs.MS,2006,8,2
cs,cs.MS,2006,9,2
cs,cs.MS,2006,10,3
cs,cs.MS,2006,11,1
cs,cs.MS,2006,12,4
cs,cs.MS,2007,1,2
cs,cs.MS,2007,2,1
cs,cs.MS,2007,3,3
cs,cs.MS,2007,4,2
cs,cs.MS,2007,5,3
cs,cs.MS,2007,7,6
cs,cs.MS,2007,8,2
cs,cs.MS,2007,9,1
cs,cs.MS,2007,11,1
cs,cs.MS,2007,12,1
cs,cs.MS,2008,1,1
cs,cs.MS,2008,2,1
cs,cs.MS,2008,3,5
cs,cs.MS,2008,4,1
cs,cs.MS,2008,5,1
cs,cs.MS,2008,6,1
cs,cs.MS,2008,7,1
cs,cs.MS,2008,8,4
cs,cs.MS,2008,10,1
cs,cs.MS,2008,11,2
cs,cs.MS,2008,12,1
cs,cs.MS,2009,1,5
cs,cs.MS,2009,2,4
cs,cs.MS,2009,3,3
cs,cs.MS,2009,4,1
cs,cs.MS,2009,5,3
cs,cs.MS,2009,6,4
cs,cs.MS,2009,7,3
cs,cs.MS,2009,8,2
cs,cs.MS,2009,9,7
cs,cs.MS,2009,10,4
cs,cs.MS,2009,11,2
cs,cs.MS,2009,12,2
cs,cs.MS,2010,1,5
cs,cs.MS,2010,2,7
cs,cs.MS,2010,3,7
cs,cs.MS,2010,4,3
cs,cs.MS,2010,5,13
cs,cs.MS,2010,6,7
cs,cs.MS,2010,7,2
cs,cs.MS,2010,8,3
cs,cs.MS,2010,9,3
cs,cs.MS,2010,10,2
cs,cs.MS,2010,11,4
cs,cs.MS,2011,1,4
cs,cs.MS,2011,2,5
cs,cs.MS,2011,3,10
cs,cs.MS,2011,4,8
cs,cs.MS,2011,5,4
cs,cs.MS,2011,6,7
cs,cs.MS,2011,7,3
cs,cs.MS,2011,8,3
cs,cs.MS,2011,9,4
cs,cs.MS,2011,10,8
cs,cs.MS,2011,11,8
cs,cs.MS,2011,12,3
cs,cs.MS,2012,1,7
cs,cs.MS,2012,2,18
cs,cs.MS,2012,3,16
cs,cs.MS,2012,4,7
cs,cs.MS,2012,5,9
cs,cs.MS,2012,6,6
cs,cs.MS,2012,7,10
cs,cs.MS,2012,8,8
cs,cs.MS,2012,9,7
cs,cs.MS,2012,10,12
cs,cs.MS,2012,11,9
cs,cs.MS,2012,12,3
cs,cs.MS,2013,1,17
cs,cs.MS,2013,2,6
cs,cs.MS,2013,3,11
cs,cs.MS,2013,4,16
cs,cs.MS,2013,5,9
cs,cs.MS,2013,6,9
cs,cs.MS,2013,7,19
cs,cs.MS,2013,8,9
cs,cs.MS,2013,9,13
cs,cs.MS,2013,10,7
cs,cs.MS,2013,11,5
cs,cs.MS,2013,12,9
cs,cs.MS,2014,1,15
cs,cs.MS,2014,2,9
cs,cs.MS,2014,3,10
cs,cs.MS,2014,4,8
cs,cs.MS,2014,5,13
cs,cs.MS,2014,6,19
cs,cs.MS,2014,7,10
cs,cs.MS,2014,8,15
cs,cs.MS,2014,9,10
cs,cs.MS,2014,10,14
cs,cs.MS,2014,11,6
cs,cs.MS,2014,12,16
cs,cs.MS,2015,1,8
cs,cs.MS,2015,2,7
cs,cs.MS,2015,3,13
cs,cs.MS,2015,4,13
cs,cs.MS,2015,5,18
cs,cs.MS,2015,6,20
cs,cs.MS,2015,7,4
cs,cs.MS,2015,8,10
cs,cs.MS,2015,9,13
cs,cs.MS,2015,10,8
cs,cs.MS,2015,11,14
cs,cs.MS,2015,12,5
cs,cs.MS,2016,1,6
cs,cs.MS,2016,2,8
cs,cs.MS,2016,3,16
cs,cs.MS,2016,4,9
cs,cs.MS,2016,5,8
cs,cs.MS,2016,6,13
cs,cs.MS,2016,7,21
cs,cs.MS,2016,8,7
cs,cs.MS,2016,9,15
cs,cs.MS,2016,10,11
cs,cs.MS,2016,11,15
cs,cs.MS,2016,12,9
cs,cs.MS,2017,1,4
cs,cs.MS,2017,2,9
cs,cs.MS,2017,3,10
cs,cs.MS,2017,4,9
cs,cs.MS,2017,5,17
cs,cs.MS,2017,6,5
cs,cs.MS,2017,7,11
cs,cs.MS,2017,8,13
cs,cs.MS,2017,9,11
cs,cs.MS,2017,10,17
cs,cs.MS,2017,11,19
cs,cs.MS,2017,12,8
cs,cs.MS,2018,1,11
cs,cs.MS,2018,2,18
cs,cs.MS,2018,3,8
cs,cs.MS,2018,4,13
cs,cs.MS,2018,5,13
cs,cs.MS,2018,6,18
cs,cs.MS,2018,7,9
cs,cs.MS,2018,8,10
cs,cs.MS,2018,9,8
cs,cs.MS,2018,10,13
cs,cs.MS,2018,11,13
cs,cs.MS,2018,12,11
cs,cs.MS,2019,1,5
cs,cs.MS,2019,2,8
cs,cs.MS,2019,3,10
cs,cs.MS,2019,4,13
cs,cs.MS,2019,5,15
cs,cs.MS,2019,6,14
cs,cs.MS,2019,7,19
cs,cs.MS,2019,8,11
cs,cs.MS,2019,9,12
cs,cs.MS,2019,10,14
cs,cs.MS,2019,11,14
cs,cs.MS,2019,12,19
cs,cs.MS,2020,1,13
cs,cs.MS,2020,2,11
cs,cs.MS,2020,3,19
cs,cs.MS,2020,4,10
cs,cs.MS,2020,5,13
cs,cs.MS,2020,6,14
cs,cs.MS,2020,7,22
cs,cs.MS,2020,8,12
cs,cs.MS,2020,9,21
cs,cs.MS,2020,10,19
cs,cs.MS,2020,11,23
cs,cs.MS,2020,12,15
cs,cs.MS,2021,1,16
cs,cs.MS,2021,2,18
cs,cs.MS,2021,3,24
cs,cs.MS,2021,4,24
cs,cs.MS,2021,5,19
cs,cs.MS,2021,6,12
cs,cs.MS,2021,7,22
cs,cs.MS,2021,8,17
cs,cs.MS,2021,9,18
cs,cs.MS,2021,10,16
cs,cs.MS,2021,11,25
cs,cs.MS,2021,12,21
cs,cs.MS,2022,1,17
cs,cs.MS,2022,2,18
cs,cs.MS,2022,3,15
cs,cs.MS,2022,4,12
cs,cs.MS,2022,5,17
cs,cs.MS,2022,6,14
cs,cs.MS,2022,7,19
cs,cs.MS,2022,8,13
cs,cs.MS,2022,9,11
cs,cs.MS,2022,10,12
cs,cs.MS,2022,11,9
cs,cs.MS,2022,12,10
cs,cs.MS,2023,1,12
cs,cs.MS,2023,2,15
cs,cs.MS,2023,3,19
cs,cs.MS,2023,4,21
cs,cs.MS,2023,5,10
cs,cs.MS,2023,7,15
cs,cs.MS,2023,9,16
cs,cs.MS,2023,10,11
cs,cs.MS,2023,11,14
cs,cs.MS,2023,12,13
cs,cs.MS,2024,1,14
cs,cs.MS,2024,2,14
cs,cs.MS,2024,3,16
cs,cs.MS,2024,4,16
cs,cs.MS,2024,5,23
cs,cs.MS,2024,6,17
cs,cs.MS,2024,7,10
cs,cs.MS,2024,8,13
cs,cs.MS,2024,9,19
cs,cs.MS,2024,10,21
cs,cs.MS,2024,11,11
cs,cs.MS,2024,12,13
cs,cs.MS,2025,1,8
cs,cs.MS,2025,2,13
cs,cs.MS,2025,3,13
cs,cs.MS,2025,4,19
cs,cs.MS,2025,5,18
cs,cs.MS,2025,6,21
cs,cs.MS,2025,7,11
cs,cs.MS,2025,8,21
cs,cs.MS,2025,9,23
cs,cs.MS,2025,10,26
cs,cs.MS,2025,11,20
cs,cs.MS,2025,12,15
cs,cs.MS,2026,1,18
cs,cs.MS,2026,2,20
cs,cs.MS,2026,3,28
cs,cs.MS,2026,4,6
cs,cs.NE,1998,1,1
cs,cs.NE,1998,7,1
cs,cs.NE,1998,8,1
cs,cs.NE,1998,9,5
cs,cs.NE,1998,11,3
cs,cs.NE,1998,12,4
cs,cs.NE,1999,2,3
cs,cs.NE,1999,3,1
cs,cs.NE,1999,5,3
cs,cs.NE,1999,6,1
cs,cs.NE,1999,7,1
cs,cs.NE,1999,11,1
cs,cs.NE,2000,1,2
cs,cs.NE,2000,2,1
cs,cs.NE,2000,6,4
cs,cs.NE,2000,9,1
cs,cs.NE,2000,10,1
cs,cs.NE,2000,12,1
cs,cs.NE,2001,1,1
cs,cs.NE,2001,2,4
cs,cs.NE,2001,4,2
cs,cs.NE,2001,5,1
cs,cs.NE,2001,8,2
cs,cs.NE,2001,10,2
cs,cs.NE,2002,1,1
cs,cs.NE,2002,2,6
cs,cs.NE,2002,4,3
cs,cs.NE,2002,5,1
cs,cs.NE,2002,6,3
cs,cs.NE,2002,8,1
cs,cs.NE,2002,9,1
cs,cs.NE,2002,10,2
cs,cs.NE,2002,12,8
cs,cs.NE,2003,1,1
cs,cs.NE,2003,2,1
cs,cs.NE,2003,3,2
cs,cs.NE,2003,4,3
cs,cs.NE,2003,5,19
cs,cs.NE,2003,6,1
cs,cs.NE,2003,7,3
cs,cs.NE,2003,8,3
cs,cs.NE,2003,9,6
cs,cs.NE,2003,10,3
cs,cs.NE,2003,11,1
cs,cs.NE,2003,12,2
cs,cs.NE,2004,1,1
cs,cs.NE,2004,4,6
cs,cs.NE,2004,5,5
cs,cs.NE,2004,6,2
cs,cs.NE,2004,8,6
cs,cs.NE,2004,10,4
cs,cs.NE,2004,11,1
cs,cs.NE,2004,12,10
cs,cs.NE,2005,1,2
cs,cs.NE,2005,2,14
cs,cs.NE,2005,3,1
cs,cs.NE,2005,4,15
cs,cs.NE,2005,5,13
cs,cs.NE,2005,6,4
cs,cs.NE,2005,7,1
cs,cs.NE,2005,8,1
cs,cs.NE,2005,10,1
cs,cs.NE,2005,11,4
cs,cs.NE,2005,12,6
cs,cs.NE,2006,1,4
cs,cs.NE,2006,2,4
cs,cs.NE,2006,3,4
cs,cs.NE,2006,4,2
cs,cs.NE,2006,5,3
cs,cs.NE,2006,6,2
cs,cs.NE,2006,7,5
cs,cs.NE,2006,8,3
cs,cs.NE,2006,9,4
cs,cs.NE,2006,10,2
cs,cs.NE,2006,11,12
cs,cs.NE,2006,12,3
cs,cs.NE,2007,1,5
cs,cs.NE,2007,2,7
cs,cs.NE,2007,3,3
cs,cs.NE,2007,4,10
cs,cs.NE,2007,5,13
cs,cs.NE,2007,6,4
cs,cs.NE,2007,7,10
cs,cs.NE,2007,8,4
